Customer ID,Loan Sanction Amount (USD)
C-27585,59.534473
C-35628,66775.97
C-8367,43198.613
C-3087,58632.266
C-13788,22908.855
C-28787,68.75235
C-15265,70640.51
C-22481,12949.178
C-44100,34.330803
C-32923,14.259588
C-12720,232.37155
C-9286,27759.232
C-5008,9313.544
C-14693,26824.95
C-6116,43307.168
C-18614,113707.69
C-49188,7027.8228
C-29858,97462.875
C-34656,26.916214
C-7561,65666.26
C-39602,47579.934
C-3135,35814.176
C-16010,89785.12
C-19797,64306.613
C-31439,54682.246
C-14069,61.072407
C-7676,38594.44
C-13086,68333.23
C-43374,-1311.4778
C-14894,67977.35
C-34924,54637.094
C-36726,47994.17
C-10895,10028.175
C-43931,192990.52
C-13141,62090.434
C-27628,41558.723
C-3953,45588.78
C-4753,99360.79
C-28237,161975.1
C-43451,43623.863
C-14968,42468.227
C-17176,47867.96
C-13765,45442.848
C-30299,62253.367
C-41113,113640.05
C-49327,1247.4946
C-4971,13064.956
C-32550,16276.654
C-15174,81683.34
C-26940,154699.3
C-14633,123338.555
C-28996,85310.42
C-42090,586.78784
C-32876,18663.697
C-43303,204.73407
C-20128,38821.082
C-23886,270.66016
C-23530,47458.652
C-35926,76889.84
C-33054,45380.22
C-7423,152878.05
C-21425,19.826649
C-5837,57606.594
C-49834,28948.713
C-30196,67766.87
C-40907,87405.02
C-48477,32568.768
C-24617,48724.21
C-7894,48895.44
C-40544,105433.13
C-28600,46407.78
C-25474,44915.496
C-18438,76366.63
C-18742,23004.203
C-14937,110392.82
C-1419,43342.844
C-32233,92.9884
C-34598,95438.46
C-14651,39362.645
C-44547,54830.1
C-31095,60941.05
C-20848,23957.441
C-44321,1117.6031
C-19757,64.61655
C-6776,156233.42
C-3589,40980.395
C-2452,52850.074
C-27823,61379
C-45730,36276.47
C-47984,-611.95734
C-23600,51595.477
C-47761,52637.516
C-26511,72850.2
C-17014,31426.182
C-46406,-507.33032
C-13322,31558.271
C-22738,59.106167
C-19583,43778.58
C-46455,34535.805
C-24006,34051.36
C-39897,17731.14
C-698,55384.01
C-33882,42058.883
C-39957,30246.53
C-6026,26677.639
C-49142,60181.56
C-41921,30847.658
C-36543,75.33888
C-12609,49.048313
C-45694,67161.49
C-45145,13604.567
C-9883,39000.09
C-18600,23607.695
C-20814,9752.46
C-41565,434.29898
C-24193,10091.609
C-34370,-554.81555
C-8766,37269.926
C-16946,44783.547
C-36966,35306.137
C-43788,70229.23
C-17871,29813.793
C-22078,43736.703
C-26228,78697.51
C-28167,12999.947
C-12936,21489.176
C-2130,142621.4
C-28958,42797.535
C-42164,176979.52
C-20927,78195.7
C-7887,59975.11
C-9927,17587.488
C-21032,30373.941
C-35541,52030.527
C-10465,31395.701
C-36184,116661.3
C-6878,77828.18
C-36669,109900.18
C-49475,101.18113
C-12969,-7.1483655
C-42115,59538.926
C-32010,25259.086
C-36465,21576.525
C-43665,113.808334
C-48879,471.22748
C-10492,167112.7
C-29126,58121.71
C-11859,48884.54
C-19806,35887.844
C-30126,77608.76
C-22583,40034.137
C-24247,54274.55
C-3545,61944.402
C-46577,26999.297
C-16633,28363.8
C-26890,30222.65
C-19793,59987.957
C-32341,25168.08
C-10825,-74.144745
C-24418,68257.92
C-10805,176750.05
C-41240,126831.23
C-25404,8032.394
C-30000,43610.266
C-42509,44068.133
C-43158,63515.203
C-8952,20252.008
C-35203,29822.354
C-15286,612.0085
C-19933,82.90715
C-42608,99.031494
C-8413,76945.93
C-21272,115343.96
C-38244,90357.85
C-44899,47.14915
C-37083,37.705345
C-31572,56154.582
C-23687,17.981544
C-40636,63.96711
C-12480,20950.615
C-32609,39957.336
C-27413,15926.509
C-43701,271.06717
C-25667,55140.74
C-6910,190.4653
C-32042,52857.867
C-40667,47917.867
C-25991,83.59122
C-21764,45702.293
C-42529,8.290796
C-44277,437.8955
C-27960,210966.7
C-47843,-1554.429
C-14426,61607.8
C-46516,-809.9144
C-5903,108062.73
C-20944,70902.586
C-11696,9564.205
C-42835,550.7238
C-5646,16.69401
C-46895,-316.24915
C-46003,392.5332
C-34056,56471.64
C-1482,14575.765
C-34398,24066.8
C-36666,39319.582
C-10874,125.662605
C-2538,35511.8
C-35286,186235.67
C-21902,-15.875878
C-40795,11051.906
C-25399,-845.3533
C-11482,44774.223
C-34671,81643.08
C-24332,16322.472
C-4616,39452.215
C-8621,87435.86
C-30047,20819.068
C-31627,9444.638
C-6253,26443.11
C-45608,3113.9126
C-17123,20751.088
C-3086,204541.45
C-33749,-515.54974
C-35003,44365.906
C-8845,80620.04
C-4512,76016.87
C-15245,57972.85
C-21575,-803.8531
C-6288,83435.984
C-19621,154412.05
C-13985,32550.479
C-26305,189020.3
C-21606,49384.285
C-24002,90423.73
C-28404,32479.63
C-15594,18318.156
C-36587,49891.234
C-20371,42360.305
C-7181,29952.791
C-859,52010.445
C-46233,20885.705
C-37454,40186.844
C-26834,95.421196
C-48021,127351.03
C-45887,313.51035
C-24250,35313.965
C-30479,138368.53
C-15959,17436.238
C-6938,110954.12
C-34813,27646.188
C-8871,31105.023
C-37996,71953.234
C-46065,19900.639
C-5798,35590.3
C-22408,79958.17
C-42886,25021.139
C-1748,27830
C-15153,38465.28
C-22721,123766.61
C-31799,38598.094
C-25654,9505.991
C-24564,53349.715
C-18482,67051.82
C-37079,47586.46
C-19651,24297.848
C-24735,58960.113
C-26653,31739.367
C-20283,29423.096
C-6988,29192.037
C-23218,11794.139
C-25046,29023.451
C-42303,-132.76024
C-24160,43590.234
C-16201,20915.596
C-23342,62776.08
C-33428,67.90502
C-13636,21197.576
C-25507,-34.537746
C-18268,112527.64
C-2604,40283.76
C-30506,75538.09
C-10429,108.124725
C-40490,88.01229
C-2072,25338.338
C-16177,9688.336
C-10689,50211.426
C-27096,43588.977
C-34467,46277.613
C-26004,54911.777
C-15039,241.09377
C-22565,82.411156
C-24924,23271.352
C-40929,37493.89
C-21163,57947.36
C-476,17928.363
C-48120,377.2517
C-12942,97659.88
C-48819,-16.010925
C-29267,73858.7
C-933,40638.67
C-8622,51185.887
C-37630,18521.719
C-27145,-105.43449
C-45577,54380.152
C-13870,64885.527
C-48054,51768.08
C-22665,48720.14
C-6702,56252.754
C-36456,71216.68
C-5104,75486.37
C-49581,15808.017
C-37103,20720.307
C-43371,144.73953
C-21586,125378.49
C-24527,88606.51
C-33252,57014.76
C-46092,28224.5
C-29275,43943.953
C-26211,28842.281
C-15077,59.99627
C-10780,67767.99
C-16487,21334.535
C-49673,36919.008
C-15218,72488.08
C-9747,67.77527
C-17173,83935.64
C-35763,139058.2
C-14805,33181.14
C-27499,60906.344
C-38542,68.42327
C-29524,24299.764
C-20918,86.69547
C-20852,80463.16
C-32993,143.49847
C-3464,48481.83
C-20268,14205.728
C-25715,32.528385
C-15857,12606.382
C-13190,64.96856
C-14348,31887.95
C-13094,61743.97
C-15464,67.40521
C-17427,81559.15
C-34,35695.16
C-942,44895.51
C-40542,17484.447
C-23846,78977.93
C-23038,65352.54
C-8423,26403.799
C-9795,43168.11
C-46011,-725.7112
C-41461,484.63733
C-34836,29336.016
C-17478,26117.756
C-40539,71148.63
C-16719,102799.76
C-29379,47827.785
C-2707,277.90012
C-1621,23980.941
C-12071,9.523181
C-26119,38657.98
C-45394,297.46948
C-42773,-357.6269
C-6850,59288.754
C-46122,9580.734
C-37557,86410.24
C-14178,18596.752
C-31608,47866.145
C-6843,-177.83122
C-28957,16836.361
C-10802,25518.545
C-43107,79425.75
C-40810,50411.27
C-28980,11874.064
C-11697,25874.697
C-16609,265.041
C-4195,45857.668
C-49270,41085.785
C-38670,46210.125
C-39510,35648.633
C-7184,38831.8
C-41525,45435.754
C-19137,71822.51
C-19703,-6.9977994
C-12552,80377.555
C-21755,32341.068
C-7036,102.437256
C-22648,5654.2754
C-29700,95593.49
C-24704,27486.713
C-33964,73796.93
C-31516,52.942432
C-13869,35398.598
C-20554,98885.086
C-46579,52582.285
C-1937,65104.81
C-29572,63022.88
C-26852,60429.195
C-5726,54855.047
C-31273,159116.45
C-6143,26418.053
C-25544,131252.44
C-46646,50718.11
C-40681,84893.47
C-47934,711.6281
C-47361,15717.345
C-6005,42740.39
C-8259,100434.84
C-18854,26748.12
C-20518,81442.97
C-1105,44666.984
C-18921,152769.48
C-8503,28317.904
C-37570,58212.324
C-3161,36775.98
C-46084,42398.87
C-10509,77247.586
C-21492,69974.266
C-256,10574.865
C-2487,20436.516
C-47039,18821.152
C-24315,14219.501
C-47163,23436.492
C-7736,25055.6
C-9898,29.519743
C-20897,8798.767
C-15554,25364.705
C-8747,157418.23
C-29015,159064.6
C-17962,23220.879
C-4467,51603.465
C-37189,45998.066
C-7056,126381.23
C-15165,37509.508
C-8035,101.4734
C-1235,144644.03
C-18007,1266.8964
C-2967,87448.516
C-31988,95339.2
C-28323,-658.4377
C-37086,45137.344
C-45147,29701.559
C-26778,57750.18
C-25307,93325.34
C-39933,89583.46
C-22121,-532.2103
C-29430,32233.992
C-3009,20564.545
C-40589,47878.902
C-7295,99909.82
C-22842,63195.996
C-29874,24598.756
C-42232,557.49097
C-3843,106.80789
C-12256,40449.652
C-23628,16445.621
C-702,43130.848
C-3401,40809.4
C-1693,32700.088
C-32688,99325.8
C-18271,5512.189
C-38794,15149.184
C-6993,65907.414
C-16007,9499.011
C-7326,122778.234
C-42114,42491.29
C-24182,51697.17
C-15452,133000.42
C-36684,16597.467
C-25852,25489.994
C-1514,68254.36
C-17163,59838.305
C-30538,54412.88
C-42688,77046.65
C-1597,63929.117
C-15872,36405.684
C-36310,58080.426
C-31615,79019.29
C-37793,9560.76
C-29975,29972.656
C-1393,46056.93
C-44941,347.20483
C-31300,24623.342
C-41743,45803.355
C-47993,24122.959
C-1510,67073.28
C-42808,347.5144
C-4484,13291.77
C-32875,45939.88
C-15659,14827.553
C-6319,93223.195
C-49478,-549.91315
C-41666,27181.041
C-45542,1098.96
C-43971,86.8723
C-20215,4025.9717
C-33587,31361.273
C-20687,66.30548
C-18767,13657.199
C-4173,34101.723
C-8553,44904.695
C-31581,73425.72
C-2460,92931.86
C-5277,58720.758
C-39363,12069.737
C-33227,107343.9
C-41323,-5731.671
C-37122,98.2456
C-26612,62584.355
C-39485,15203.101
C-41690,357.58392
C-16030,29448.5
C-11644,147.39912
C-38446,6902.581
C-31606,52340.984
C-33535,45771.824
C-17187,65118.87
C-6252,96198.88
C-34045,47838.02
C-28483,105836.28
C-33824,30453.488
C-3501,195939.53
C-10930,27216.537
C-13108,57050.074
C-17247,44404.46
C-10384,109297.62
C-39424,44877.465
C-26734,45558.844
C-44957,1109.9731
C-32751,130.29555
C-27542,80.52756
C-23764,109290.37
C-35949,13432.58
C-23525,24898.879
C-39395,36.011005
C-12030,62478.785
C-49389,866.9681
C-30356,22.830723
C-18764,28281.582
C-38304,54406.418
C-14422,97857.36
C-6274,27928.76
C-34863,32611.996
C-969,33254.215
C-43854,12577.95
C-38473,87247.125
C-27274,42515.715
C-38277,63068.93
C-46663,45557.703
C-13351,64.94879
C-7304,29217.219
C-27138,19716.71
C-21093,77955.414
C-48612,969.77765
C-32392,37834.89
C-33070,47242.832
C-22512,12833.903
C-23520,42272.17
C-49023,404.63165
C-42148,13570.339
C-6586,9703.498
C-18935,46418.234
C-28505,127405.9
C-31745,77036.57
C-13213,21490.943
C-24258,132322.14
C-42368,1349.1382
C-23539,70140.4
C-28273,14384.684
C-2762,40122.973
C-18073,19494.297
C-29009,15569.258
C-36056,124170.94
C-49482,102.390114
C-47882,40840.074
C-45777,165.4682
C-47025,22831.21
C-33556,20296.223
C-27458,66122.44
C-32995,57806.492
C-9761,49638.008
C-22541,64265.367
C-23582,16652.65
C-9053,17328.494
C-40540,7.4224195
C-15789,158621.34
C-26401,213750.33
C-8439,45320.82
C-31588,182.74142
C-40154,20734.287
C-5809,10897.802
C-44835,446.67737
C-27885,47319.17
C-34496,27603.459
C-1518,22024.227
C-31496,156449.86
C-23096,41141.906
C-15347,56.218575
C-3365,43780.906
C-15049,24356.617
C-23387,68251.86
C-1132,152301
C-26766,64549.88
C-18884,97196.25
C-16438,61720.082
C-4871,38734.42
C-42212,393.0029
C-1220,31515.193
C-2820,90024.06
C-48443,26013.633
C-40618,11227.067
C-4492,107284.35
C-17526,33127.88
C-36764,58136.52
C-40697,15861.895
C-5699,30338.896
C-16339,52.405453
C-42081,331.62238
C-27068,41973.3
C-21811,12003.061
C-45266,60844.734
C-9806,35714.027
C-30086,81457.03
C-24180,92549.54
C-36455,110869.47
C-26739,24839.955
C-3758,54461.832
C-27152,109811.75
C-29231,59890.49
C-19565,43014.543
C-45512,-225.40628
C-6440,42688.336
C-9560,96590.164
C-45312,127766.08
C-33380,46594.68
C-49371,21172.88
C-10673,19646.102
C-20651,39333.69
C-20663,26.77277
C-19113,67.77355
C-2192,64333.066
C-19931,19382.697
C-10102,164371.19
C-4388,37019.137
C-37651,25870.637
C-21938,34789.36
C-12365,27198.69
C-4844,36412.664
C-35265,56172.035
C-18250,26565.525
C-46016,177083.78
C-26343,1083.2297
C-5714,100580.19
C-40287,170705.6
C-17685,80280.4
C-29592,77727.15
C-32132,-178.8762
C-5529,46154.383
C-5549,90373.51
C-17056,30473.934
C-16549,48400.23
C-34974,14678.569
C-9978,79923.45
C-33726,28907.977
C-8715,59938.254
C-18557,17682.154
C-10706,90986.99
C-40231,86447.08
C-23332,78682.38
C-9177,13767.268
C-25217,112109.5
C-15727,25696.268
C-2970,23601.883
C-39938,65326.883
C-21709,169355.27
C-308,97633.94
C-32462,-230.34404
C-15966,60366.047
C-38031,103005.16
C-21888,48377.73
C-46228,28488.994
C-4674,34581.25
C-28078,18849.25
C-47638,21698.748
C-27782,8487.478
C-8494,65592.086
C-19332,19036.637
C-46435,1339.1537
C-28129,58550.98
C-48003,496.8303
C-8888,22333.766
C-4846,80170.26
C-10897,34352.293
C-42763,813.2199
C-26781,29355.625
C-28306,74.07742
C-7425,17233.5
C-45705,737.50415
C-25772,1.9652475
C-45791,29867.627
C-25396,114.67608
C-43835,52547.41
C-15782,31193.21
C-10362,28671.562
C-12400,32780.633
C-42603,58582.566
C-24943,13696.159
C-38941,41571.867
C-17889,139231.11
C-10198,28273.863
C-33548,65.01868
C-18736,60233.63
C-38103,116418.8
C-36529,84844.11
C-3402,69864.15
C-13097,35051.51
C-20894,26657.57
C-48655,1364.1646
C-9463,19928.588
C-32163,24642.31
C-24779,22721.176
C-21176,34892.97
C-1029,79130.93
C-18547,263.53784
C-5331,126563.56
C-41155,57111.723
C-12114,48817.777
C-22874,89183.51
C-27763,73662.06
C-796,16559.578
C-23901,13614.442
C-26812,24010.977
C-692,79.98394
C-3783,64018.36
C-1868,36331.402
C-49649,97.05346
C-17668,108946.77
C-5172,91315.64
C-48982,125574.6
C-30051,46863.15
C-36524,36518.78
C-49516,1499.9808
C-22915,78582.99
C-5848,32758.984
C-37102,24071.607
C-24036,28098.098
C-10730,40199.965
C-19568,28456.352
C-37063,18487.23
C-37427,14260.525
C-3160,126915.94
C-21352,59288.066
C-9694,18.943857
C-36185,91061.96
C-34566,19551.443
C-17590,94091.41
C-14070,64616.277
C-36909,26112.982
C-24801,41770.016
C-25398,89.58186
C-48472,45423.44
C-24227,135269.67
C-45392,21823.027
C-28631,155759.94
C-24630,52.3187
C-38614,60.150932
C-33456,76751.11
C-20050,40419.555
C-11179,52759.844
C-11025,49934.793
C-22110,29772.303
C-27837,80523.3
C-37688,76579.79
C-30219,86706.13
C-10638,180915.73
C-7622,116478.805
C-5568,48499.387
C-10827,19581.465
C-45935,363.5005
C-37013,143407.72
C-10444,118334.05
C-25583,13566.744
C-41356,25689.465
C-26364,72793.46
C-1960,15165.236
C-42424,61656.87
C-4505,21320.984
C-46376,2569.012
C-36267,-186.46503
C-47806,64625.145
C-8837,79130.81
C-6805,49830.527
C-6941,75.947075
C-8178,57015.785
C-13930,66023.69
C-24791,83450.38
C-35326,42766.41
C-33981,45848.99
C-44074,531.80536
C-1856,17695.254
C-22160,27.367527
C-10003,61317.68
C-34059,77930.06
C-26601,117137
C-21500,180520.77
C-25294,46714.094
C-24221,29803.727
C-27764,56039.758
C-29263,26728.53
C-13521,9796.505
C-35280,45534.6
C-6144,52432.22
C-43987,85422.66
C-14586,26618.287
C-15234,11478.856
C-12403,83703.94
C-49417,75120.78
C-31372,-373.1131
C-1146,18056.38
C-8828,56851.645
C-49512,31620.408
C-42253,55574.742
C-42803,52841.934
C-10737,38353.305
C-599,96772.98
C-41018,36141.883
C-31833,84104.234
C-38905,-36.467133
C-20746,26.35257
C-9348,35797.98
C-49249,-573.7685
C-49826,31592.506
C-33945,28513.201
C-27158,24088.355
C-30972,123466.08
C-6533,72.03591
C-13514,136.6289
C-28536,10294.622
C-28926,26998.547
C-16940,17133.064
C-49314,-341.75476
C-33576,52997.42
C-29091,16668.533
C-4296,86284.54
C-35672,17847.223
C-16625,45255.062
C-16550,52698.973
C-31861,67173.38
C-46444,34073.867
C-42628,-65.26622
C-42325,622.06744
C-14008,62603.73
C-14497,55111.406
C-28537,8491.376
C-41252,97072.92
C-30292,25047.082
C-9179,54558.297
C-12966,36232.47
C-25784,132111.34
C-17750,73393.01
C-20252,46847.305
C-17279,284815.03
C-43152,-707.3249
C-38870,17028.943
C-27037,179.07164
C-15936,43094.156
C-35550,101449.945
C-30770,12727.632
C-34513,27271.945
C-23293,23071.697
C-9496,41330.418
C-21932,103183.26
C-3729,87342.016
C-35228,35600.688
C-41281,30242.21
C-26542,-117.33828
C-11351,11830.186
C-4423,23535.227
C-14214,23523.523
C-9260,23853.256
C-35742,11833.73
C-4498,26864.307
C-11297,107808.055
C-37819,86977.86
C-39299,48414.18
C-33838,64369.746
C-26522,61618.47
C-49607,215963.75
C-47282,-1613.9353
C-22596,37296.246
C-7798,28188.463
C-24811,86596.09
C-16332,35492.383
C-33201,22308.844
C-4298,73862.84
C-14710,230.65591
C-19611,65786.55
C-46094,37823.78
C-24881,121655.01
C-25641,33577.434
C-38932,27337.545
C-41677,334.1517
C-48029,173385.86
C-26802,22778.982
C-31411,137100.61
C-21777,33727.29
C-2088,74593.92
C-21745,37659.316
C-48895,334.2631
C-24482,18141.406
C-18210,48686.33
C-4405,17286.154
C-18766,60659.188
C-46255,8017.7075
C-23528,186612.69
C-40959,139588.1
C-35532,21715.678
C-9624,50093.84
C-8390,14395.31
C-37576,22193.01
C-19559,598.7966
C-29421,26471.139
C-8450,66.99241
C-28966,46275.582
C-8762,16479.809
C-20217,69972.414
C-5105,10851.927
C-35404,110152.18
C-8127,26230.143
C-5553,23074.13
C-1571,11798.122
C-25709,282.3268
C-41410,87522.24
C-19755,82408.39
C-19168,27573.09
C-28369,99136.625
C-34039,58555.598
C-40576,47425.46
C-4903,53214.16
C-244,19460.68
C-4494,54047.4
C-42653,221.14981
C-13826,14968.1
C-38710,53314.234
C-20835,174.77237
C-29736,139.85976
C-9207,49633.13
C-29748,19462.756
C-12736,-325.7623
C-37852,50137.098
C-11694,51.875538
C-13541,132751.78
C-19077,32.51132
C-8668,23563.736
C-47725,221.10748
C-25978,27419.537
C-48796,50819.312
C-18341,132253.11
C-47856,64333.215
C-40120,28799.451
C-47769,112346.87
C-24024,18346.904
C-44676,1201.5823
C-47396,42.41105
C-47706,145.41257
C-42007,424.97067
C-25882,83.15141
C-20722,29091.6
C-14096,89.37847
C-10731,55755.58
C-48689,45032.96
C-45932,30395.344
C-743,46528.336
C-28605,25.029398
C-47513,78.30357
C-16866,26355.766
C-16950,21425.023
C-38461,37914.766
C-45740,122.109184
C-9725,100332.08
C-2480,19118.342
C-31256,54392.777
C-38240,46917.895
C-17024,24021.717
C-31736,38966.934
C-40248,35078.832
C-43021,130.58195
C-28703,29824.77
C-20768,48205.066
C-37446,67964.375
C-16626,44225.875
C-25853,51548.684
C-13054,101528.98
C-3283,64191.703
C-43454,203.86963
C-3080,66932.73
C-26619,57769.395
C-48366,62.498196
C-49489,51575.258
C-45027,12546.994
C-46312,248.30269
C-37303,101093.766
C-5366,12294.314
C-46077,264.3831
C-47599,2693.9822
C-28552,34816.99
C-35179,48276.56
C-6611,183965.47
C-24579,72977.72
C-14460,128942.36
C-31903,196319.17
C-34763,108191.89
C-4254,7232.978
C-15361,117329.23
C-551,59432.047
C-16174,27392.955
C-22846,23411.225
C-7821,22.165066
C-7260,37641.945
C-789,61646.3
C-43186,45679.086
C-8918,23552.068
C-9936,30506.445
C-19892,41288.18
C-29873,24641.43
C-164,116539.82
C-43493,215.12404
C-44040,-700.7032
C-33848,38484.277
C-24434,17618.473
C-35117,183679.4
C-44141,36097.777
C-48563,-1306.095
C-38030,59158.56
C-14445,17210.35
C-24139,63820.79
C-23669,37087.42
C-12051,47993.125
C-25472,56613.18
C-16611,109.56055
C-19076,35330.23
C-11126,27727.555
C-33131,15095.918
C-33679,24285.473
C-48458,60254.297
C-1425,24316.56
C-42294,242.3208
C-30824,42345.477
C-15601,67364.29
C-47724,25134.932
C-43628,51936.727
